time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2018-04-28 00:00:00,3.607089854806291,3.6022396002121457,3.686230625646866,3.67226221941218,3.658301493035019,3.64435529999302,3.6304374583500105,3.616570284332549,3.6027922724622523,3.589162320382148,3.5757752578447324,3.562763099641121,3.5503197289169752,3.5386982898715957,3.528208165211967,3.5191860363948586,3.511928963813663,3.506603253223954,3.503150877251845,3.501258415680942,3.5004471560637223,3.5002988978328617,3.500910382547455,3.5055561708139304,3.528236751547396,3.5734322622657797,3.5987170129039483,3.599986711247468,3.6000036114130194,3.60000385412598,3.6000065732899853,3.6001862589180207,3.6327342905531035,3.683568179192702,3.699963825090221,3.700008897859417,3.7000150736062345,3.700016537939018,3.70002057138732,3.7000233672593046,3.700027036070589,3.7000320628709216,3.700035038261519,3.700043957261044,3.700047407522806,3.7006939804223915,4.012551766045298,4.099975961320923,4.100086234720443,4.100172212027526
2018-04-28 01:00:00,3.4931913882451275,3.38926916271022,3.3104129476885076,3.3295021243177136,3.3485634589832904,3.3675681682738685,3.386463834113814,3.405160633358134,3.423511920585838,3.44128932233578,3.458155247572802,3.473641157916573,3.4871487920413613,3.4980016329885593,3.5055781490770093,3.509539056852934,3.510096574838029,3.508168752378884,3.505200944286032,3.502593673296602,3.501091983715345,3.5007613081375997,3.5019427854105674,3.507887846930554,3.5299654891612473,3.5725527486289175,3.598032213323796,3.5999648172840213,3.6000070277472656,3.6000077220358975,3.600013965354947,3.6003472484073082,3.6328147473085295,3.6834499302808053,3.699916943403127,3.7000176397355293,3.700030128054989,3.70003308618847,3.7000411378247606,3.7000467380416353,3.7000540776101833,3.7000641175439637,3.7000701004128183,3.700087896371649,3.700097549313237,3.701695731629465,4.01195688136667,4.099863205952493,4.100172326611893,4.100344424139506
2018-04-28 02:00:00,3.3539913691613585,3.3388713992878944,3.4378971836377343,3.438977188025729,3.4400927547368836,3.4412793526636154,3.442601557981031,3.444165086188589,3.4461358314127675,3.4487510527930185,3.4523258950443134,3.457209230439296,3.463698547851943,3.471843279864065,3.4811918846438608,3.490599351154369,3.498363790883771,3.5029459143319266,3.5040242558247803,3.5029068172973536,3.501538557512418,3.501157253272383,3.502609621016954,3.50912369671088,3.530896959092563,3.5720960327704314,3.5976240566840314,3.5999471762696347,3.6000103555960243,3.6000116009698915,3.600021863715677,3.6004963631045945,3.632894818721172,3.6833255114469132,3.699864604143391,3.7000261686588987,3.7000451607212685,3.7000496457645413,3.7000616988231103,3.7000701127549993,3.700081125233715,3.7000961632027303,3.7001051891446526,3.7001318284952815,3.700151836056531,3.7028438351393986,4.011257375164981,4.0997053298771275,4.100257940588256,4.1005166363878685
2018-04-28 03:00:00,3.1355586797646344,3.08060773622455,3.08060773622455,3.0646456238389823,3.1058378144799352,3.146905894580856,3.1877344187585286,3.2281277945605833,3.2677739246494673,3.306205879692141,3.3427776473582327,3.3766840013915083,3.407064763238554,3.4332154497637846,3.4548457044855847,3.4721821147227936,3.485657700238984,3.4953051288079644,3.5007218138728624,3.5022363561848238,3.501748581608115,3.5015093283230443,3.5031595380786666,3.510040226427992,3.5315841903878606,3.5717696628268647,3.5973074731961394,3.599930897408022,3.6000136046465228,3.600015495620058,3.600030309152153,3.6006424271511137,3.632975403188327,3.683197552771387,3.6998092339270285,3.700034459729109,3.7000601707874354,3.7000662164846645,3.700082254498513,3.7000934913816437,3.700108178880721,3.700128200082715,3.700140304202691,3.7001757727220848,3.7002108633635693,3.7040578276644975,4.010511464120022,4.099524204352688,4.100342885056047,4.100688848852218
2018-04-28 04:00:00,2.911811380265149,2.911811380265149,2.9483151660709375,3.0346883520480965,3.063905701525015,3.0932411908425097,3.122800411992653,3.152753526228139,3.183357365249056,3.2149583571365574,3.2479644603116133,3.282719698645365,3.319278014838746,3.3570363561428653,3.3944073454665062,3.4288589680977735,3.4576505684249423,3.4790013886382845,3.4926335841716,3.4994205762965716,3.501454217795713,3.501954742182142,3.5039432414580762,3.511251305397924,3.5324794627552802,3.571364251485236,3.5968993955010915,3.599904981205565,3.6000165562827244,3.6000194279211755,3.6000397732561904,3.600798640510921,3.633059862517948,3.683064193380641,3.699751129562023,3.7000424940014907,3.700075157404976,3.7000827980259516,3.7001028050896743,3.7001168738353623,3.7001352383653794,3.7001602286795667,3.7001754447413857,3.70021975014882,3.7002747854093356,3.7052978652993893,4.009747952241696,4.099330821010495,4.100427071630138,4.100861061765374
2018-04-28 05:00:00,2.6717874911565707,2.6717874911565707,2.678842942088223,2.686382941649852,2.751060018990989,2.8155800707251926,2.87980234599134,2.943495164789834,3.0063028799125897,3.0677215523458177,3.1271082507109984,3.183760530923988,3.2370945600704206,3.2868820717450706,3.333352892921153,3.376824731904823,3.416747601320502,3.4509649683526185,3.4766132078463374,3.492356137772046,3.499611502194379,3.502227411332924,3.5049430477076964,3.512733254655758,3.5335689125528154,3.5708952603361706,3.5963921865734143,3.5998656956457853,3.600019010652399,3.600023412357531,3.6000504928496935,3.6009651534157094,3.6331478388544682,3.6829266970305374,3.699691015972043,3.700050261339755,3.700090119987561,3.7000993899670256,3.70012335084445,3.700140260010355,3.7001623034856395,3.700192249465444,3.700210609993618,3.7002637814507553,3.7003435689332287,3.706544263262992,4.008981036547214,4.099130721642005,4.100510465031656,4.1010332752782785
2018-04-28 06:00:00,2.4434662444093616,2.4434662444093616,2.5164749291040707,2.6269982138585988,2.680381637316454,2.7339137836765435,2.7877240188546932,2.842017132500996,2.89709399983404,2.9533455289771027,3.0112023860732156,3.070971821158823,3.1325718101854787,3.1951703964490368,3.2569878609945166,3.3155937875112316,3.3687340802707086,3.414849570905487,3.452366747935623,3.479211130515041,3.4947008455519977,3.5016947042923294,3.5060550536131094,3.514478334252068,3.5348529063855167,3.5703756328005474,3.59576972694858,3.5998070738027494,3.6000206071420027,3.600027470279614,3.6000628291388046,3.601144035471493,3.6332398548421714,3.682784923187764,3.6996290021200253,3.7000577499745684,3.7001050575772965,3.7001159920277624,3.7001438919572083,3.7001636498434727,3.7001893741008938,3.700224262840416,3.7002457994961055,3.7003078863371295,3.700417117760261,3.7077873754174124,4.0082176591947745,4.098926709420864,4.1005930538461834,4.101205489593245
2018-04-28 07:00:00,2.2210170889548158,2.2210170889548158,2.2521554359175258,2.2858172923081237,2.3756330032842152,2.464472328090134,2.5523204715873202,2.6390402400334505,2.7243484257483774,2.807808275699305,2.8888677876730564,2.966980870006483,3.0418248315214216,3.1135295379058947,3.182660902675994,3.249625285453121,3.3135985650512447,3.372051103699849,3.421811548639291,3.4603228305175646,3.4860202523975596,3.499951559484113,3.5075144663294124,3.5169194820440697,3.536715517037058,3.57011182218315,3.5952429388194953,3.5999173842696375,3.600183360422202,3.600164844191258,3.6001864685242873,3.6014295620482693,3.6334106526838696,3.682697103021936,3.699613628725561,3.7001050507149915,3.7001528089302935,3.700159491473843,3.700186442013518,3.7002050663995654,3.7002312061728033,3.7002683503382334,3.70029090433862,3.7003601818732728,3.70050195403912,3.7090279741912844,4.007465610233749,4.098723849027666,4.100677817650813,4.1013806856747195
2018-04-28 08:00:00,2.1218851933325222,2.0973628425566155,2.2269133773554355,2.351540417555868,2.418054449880626,2.483939963939125,2.549500459609928,2.615102161337335,2.681201882488385,2.748344344964951,2.817109856885925,2.8879460659089378,2.9609077931470966,3.0353442717132686,3.1098215236134004,3.1825618865686875,3.2522119868490247,3.317878318887467,3.37784299520354,3.4289279139130215,3.467932141077613,3.4934964941141033,3.508393427636648,3.520590629814699,3.5397756307731747,3.569929991533316,3.5944007030193688,3.600121264298862,3.600506599093229,3.60043906048464,3.6004290641203673,3.6018838351873605,3.6336828233368466,3.682641118051565,3.69963858557266,3.7001929470168466,3.7002341408233455,3.7002305259478345,3.7002515206532065,3.7002649357621733,3.700288148491229,3.700324797344856,3.700346158639358,3.7004208778791106,3.700598160031594,3.7102645491462667,4.006726323656507,4.098522895554824,4.100764830066518,4.101558933564273
2018-04-28 09:00:00,2.103342358599148,2.1436922388704605,2.174950461580761,2.207608683051647,2.2954930100052433,2.3816348005765686,2.4661494221819935,2.549006988457925,2.630020046228714,2.7088534122214925,2.7850890859537314,2.858383863662419,2.9287263244949515,2.996691027720218,3.0634175937882318,3.130011683567113,3.196570901158795,3.2619022534109656,3.3244389236254785,3.382548378280462,3.4336096614171874,3.474471833472624,3.5036175277226795,3.5241885001818085,3.5443023184848315,3.569733930524566,3.5924411182704863,3.6001174301734244,3.6009510836808425,3.6008415398769897,3.6008028266671404,3.6026784497868753,3.6341163738200564,3.682536865920573,3.6996745106874456,3.7003177486853396,3.700346572080015,3.700327104236832,3.7003374858948086,3.7003419167290534,3.700359102832523,3.7003927024670835,3.700410827734248,3.7004893917994583,3.7007053207433414,3.7114985784156134,4.005998876627705,4.098323596420808,4.100853868591743,4.101740010048433
