,0
7285,-3.0674388
7286,-3.276911
7287,-3.3557994
7288,-3.3264887
7289,-3.2338674
7290,-3.1182175
7291,-3.002546
7292,-2.8951833
7293,-2.7957666
7294,-2.6981153
7295,-2.5887263
7296,-2.4383714
7297,-2.165528
7298,-1.8382137
7299,-1.8925133
7300,-0.4244287
7301,-0.8475677
7302,-1.1024153
7303,-1.2276224
7304,-1.0467638
7305,-1.2578844
7306,-1.6336765
7307,-2.0087478
7308,-2.3999295
7309,-2.7775402
7310,-3.0888824
7311,-3.287503
7312,-3.35837
7313,-3.324916
7314,-3.2313125
7315,-3.1162739
7316,-3.0016105
7317,-2.8951292
7318,-2.7963157
7319,-2.6989326
7320,-2.5893962
7321,-2.438284
7322,-2.1633873
7323,-1.8328291
7324,-1.8876162
7325,-0.45091256
7326,-0.849828
7327,-1.0846399
7328,-1.2029277
7329,-1.2093118
7330,-1.4000002
7331,-1.7694558
7332,-2.1364093
7333,-2.5111125
7334,-2.86599
7335,-3.1516793
7336,-3.3262565
7337,-3.3795712
7338,-3.3372865
7339,-3.2418013
7340,-3.1283042
7341,-3.0160267
7342,-2.9116676
7343,-2.8143466
7344,-2.7176235
7345,-2.6076367
7346,-2.4543412
7347,-2.173202
7348,-1.832678
7349,-1.8888577
7350,-0.5168379
7351,-0.8813009
7352,-1.0876634
7353,-1.1940169
7354,-1.3473676
7355,-1.5507195
7356,-1.9147569
7357,-2.2713664
7358,-2.6256456
7359,-2.9527614
7360,-3.2081535
7361,-3.3557158
7362,-3.390518
7363,-3.339855
7364,-3.243584
7365,-3.133
7366,-3.0246704
7367,-2.9240773
7368,-2.8298209
7369,-2.735132
7370,-2.6258368
7371,-2.4713478
7372,-2.1851845
7373,-1.8362554
7374,-1.8940734
7375,-0.6352278
7376,-0.9171269
7377,-1.055784
7378,-1.1339035
7379,-1.4101204
7380,-1.7077357
7381,-2.0897436
7382,-2.4419296
7383,-2.7692826
7384,-3.0560725
7385,-3.2704241
7386,-3.386789
7387,-3.4055214
7388,-3.3524132
7389,-3.2614062
7390,-3.1580746
7391,-3.0558283
7392,-2.959044
7393,-2.8661208
7394,-2.7703614
7395,-2.6576126
7396,-2.4968488
7397,-2.1990025
7398,-1.8349966
7399,-1.8941799
7400,-0.7451558
7401,-0.9058255
7402,-0.9476422
7403,-0.9309311
7404,-1.0660251
7405,-1.5985132
7406,-2.0895286
7407,-2.5047057
7408,-2.8526285
7409,-3.1287897
7410,-3.3232243
7411,-3.427264
7412,-3.4466631
7413,-3.4034219
7414,-3.324745
7415,-3.2311776
7416,-3.1338909
7417,-3.0369456
7418,-2.9393365
7419,-2.8351386
7420,-2.7105885
7421,-2.5339606
7422,-2.2120447
7423,-1.8223041
7424,-1.8830999
7425,-0.69098365
7426,-0.7862741
7427,-0.74694645
7428,-0.7467233
7429,-0.7325344
7430,-1.2710776
7431,-1.2196671
7432,-2.54271
7433,-2.836395
7434,-3.1542394
7435,-3.366771
7436,-3.4828427
7437,-3.5157228
7438,-3.486659
7439,-3.419927
7440,-3.3342195
7441,-3.240102
7442,-3.1417634
7443,-3.0386856
7444,-2.9253693
7445,-2.7878296
7446,-2.5924015
7447,-2.238507
7448,-1.8132694
7449,-1.8777021
7450,-0.47191685
7451,-0.5412832
7452,-0.44623682
7453,0.034937277
7454,-0.2386169
7455,-0.72594476
7456,-0.98008335
7457,-2.0901077
7458,-2.6820505
7459,-3.070391
7460,-3.337828
7461,-3.4917734
7462,-3.551453
7463,-3.5391667
7464,-3.48019
7465,-3.395809
7466,-3.299175
7467,-3.195959
7468,-3.0862386
7469,-2.9646432
7470,-2.8168328
7471,-2.607753
7472,-2.2326877
7473,-1.786744
7474,-1.8522998
7475,-0.15119147
7476,-0.12842461
7477,0.5375856
7478,0.5929049
7479,0.2384693
7480,-0.25435162
7481,-0.7232716
7482,-1.2111452
7483,-2.3300164
7484,-2.8279397
7485,-3.187883
7486,-3.4161088
7487,-3.530929
7488,-3.552604
7489,-3.5077484
7490,-3.4235551
7491,-3.320021
7492,-3.2073867
7493,-3.0877204
7494,-2.9561536
7495,-2.7981875
7496,-2.5782454
7497,-2.191721
7498,-1.7419132
7499,-1.8057574
7500,0.41145578
7501,0.9808395
7502,1.2624239
7503,1.1629313
7504,0.8088833
7505,0.30508396
7506,-0.0046311617
7507,-0.7156248
7508,-0.91758513
7509,-2.4051595
7510,-2.9061668
7511,-3.255738
7512,-3.4670637
7513,-3.5557864
7514,-3.5476286
7515,-3.4753087
7516,-3.368005
7517,-3.2440307
7518,-3.1102033
7519,-2.963661
7520,-2.7903547
7521,-2.5542455
7522,-2.1501846
7523,-1.6914445
7524,-1.7522523
7525,1.2360674
7526,1.5405881
7527,1.6264293
7528,1.483716
7529,1.1908897
7530,1.0791546
7531,0.3710008
7532,-0.44732445
7533,0.1732812
7534,-2.0435517
7535,-2.6433227
7536,-3.0818338
7537,-3.368058
7538,-3.5133967
7539,-3.5416613
7540,-3.4874055
7541,-3.3847508
7542,-3.2574856
7543,-3.116432
7544,-2.9609425
7545,-2.777982
7546,-2.5319068
7547,-2.11844
7548,-1.6564251
7549,-1.7142111
7550,1.534913
7551,1.6765141
7552,1.6826776
7553,1.5638627
7554,1.5146419
7555,1.0487723
7556,0.40997842
7557,-0.09969616
7558,-0.7715899
7559,-0.5094353
7560,-2.5512488
7561,-3.0120318
7562,-3.318367
7563,-3.4797792
7564,-3.5190985
7565,-3.4709992
7566,-3.3706357
7567,-3.2431395
7568,-3.100464
7569,-2.9427607
7570,-2.7576034
7571,-2.5101428
7572,-2.098444
7573,-1.6412703
7574,-1.6969279
7575,1.6671528
7576,1.753683
7577,1.7647144
7578,1.77541
7579,1.5284325
7580,1.0843748
7581,0.6915629
7582,-0.10970628
7583,-0.7030448
7584,0.5356641
7585,-2.4249606
7586,-2.9151793
7587,-3.249088
7588,-3.4349897
7589,-3.4920585
7590,-3.454055
7591,-3.3575704
7592,-3.230041
7593,-3.0853462
7594,-2.924835
7595,-2.7368298
7596,-2.4872828
7597,-2.0766683
7598,-1.624633
7599,-1.6782084
7600,1.676944
7601,1.763775
7602,1.8397938
7603,1.7580304
7604,1.5035882
7605,1.2439848
7606,0.6163912
7607,-0.086915776
7608,-0.68253815
7609,1.1838061
7610,-2.3044531
7611,-2.8229606
7612,-3.1736639
7613,-3.376019
7614,-3.4457262
7615,-3.4155767
7616,-3.322898
7617,-3.19646
7618,-3.0514057
7619,-2.890147
7620,-2.702028
7621,-2.4544747
7622,-2.0516315
7623,-1.6099795
7624,-1.6612436
7625,1.6014212
7626,1.7210752
7627,1.7610716
7628,1.6705523
7629,1.5198039
7630,1.1087428
7631,0.50462663
7632,-0.13860148
7633,-0.6935304
7634,1.553739
7635,-2.2156281
7636,-2.7502978
7637,-3.1015558
7638,-3.3061888
7639,-3.3785634
7640,-3.3512866
7641,-3.2614422
7642,-3.1374075
7643,-2.9943163
7644,-2.83518
7645,-2.650532
7646,-2.4099033
7647,-2.0221288
7648,-1.595841
7649,-1.6448064
7650,1.4904526
7651,1.6050732
7652,1.6459283
7653,1.6160358
7654,1.3918756
7655,0.96154535
7656,0.3911884
7657,-0.20421614
7658,-0.70797336
7659,1.827746
7660,-2.1252222
7661,-2.6779573
7662,-3.026065
7663,-3.2298844
7664,-3.3031716
7665,-3.2782729
7666,-3.1916292
7667,-3.0708225
7668,-2.9307225
7669,-2.774806
7670,-2.5947168
7671,-2.3620002
7672,-1.9897704
7673,-1.5786972
7674,-1.626258
7675,1.0897182
7676,1.1761128
7677,1.2303458
7678,1.1557211
7679,0.8897387
7680,0.4559652
7681,-0.07241362
7682,-0.5857401
7683,-0.9032959
7684,1.3697199
7685,-2.4068322
7686,-2.8613636
7687,-3.1298287
7688,-3.2675588
7689,-3.2924771
7690,-3.238324
7691,-3.1375325
7692,-3.012025
7693,-2.8726413
7694,-2.721053
7695,-2.5487094
7696,-2.3283417
7697,-1.9764634
7698,-1.5814296
7699,-1.6274222
7700,0.56803143
7701,0.60447764
7702,0.58668566
7703,0.46152434
7704,0.1728375
7705,-0.24521068
7706,-0.7046958
7707,-1.101109
7708,-1.1790804
7709,0.3886626
7710,-2.8791149
7711,-3.1420038
7712,-3.2913673
7713,-3.3394096
7714,-3.3045268
7715,-3.2179525
7716,-3.1041763
7717,-2.9773405
7718,-2.8433464
7719,-2.7013369
7720,-2.5416393
7721,-2.3368554
7722,-2.004087
7723,-1.6186365
7724,-1.6640192
7725,0.22027043
7726,0.2066159
7727,0.11275157
7728,-0.04643011
7729,-0.33296084
7730,-0.71612656
7731,-1.1058714
7732,-1.1669214
7733,-1.8494729
7734,-0.6616547
7735,-3.1546743
7736,-3.280977
7737,-3.355755
7738,-3.3553212
7739,-3.2929566
7740,-3.195214
7741,-3.0807443
7742,-2.9592652
7743,-2.8340535
7744,-2.702729
7745,-2.554703
7746,-2.3620512
7747,-2.0411127
7748,-1.6593696
7749,-1.7057306
7750,-0.06083888
7751,-0.07055539
7752,-0.2090176
7753,-0.38257623
7754,-0.6534327
7755,-0.9985714
7756,-1.2867354
7757,-1.2752008
7758,-2.187849
7759,-1.5345352
7760,-3.347841
7761,-3.3642032
7762,-3.386736
7763,-3.3581035
7764,-3.2836535
7765,-3.1843965
7766,-3.0742874
7767,-2.960098
7768,-2.843458
7769,-2.7209547
7770,-2.5812342
7771,-2.3955853
7772,-2.0785506
7773,-1.694504
7774,-1.7429448
7775,-0.7097876
7776,-0.7949891
7777,-0.9718056
7778,-1.1809907
7779,-1.4310966
7780,-1.2918751
7781,-2.0206723
7782,-1.572986
7783,-2.6286619
7784,-2.7435052
7785,-3.6703727
7786,-3.5579307
7787,-3.519468
7788,-3.456405
7789,-3.3652563
7790,-3.2626898
7791,-3.1593964
7792,-3.0593042
7793,-2.9611447
7794,-2.8586605
7795,-2.7379525
7796,-2.5676005
7797,-2.2554796
7798,-1.8587222
7799,-1.919421
7800,-0.68659145
7801,-0.8687335
7802,-1.0682617
7803,-1.0732855
7804,-1.573917
7805,-1.3267645
7806,-2.0864918
7807,-1.8976616
7808,-2.7565272
7809,-3.2205865
7810,-3.7700999
7811,-3.600671
7812,-3.5384114
7813,-3.4690351
7814,-3.3797088
7815,-3.2823007
7816,-3.1850893
7817,-3.0908613
7818,-2.9977834
7819,-2.8992743
7820,-2.781119
7821,-2.6111887
7822,-2.294843
7823,-1.8895751
7824,-1.9531771
7825,-0.66404027
7826,-0.88863456
7827,-0.99472725
7828,-1.262511
7829,-1.6168898
7830,-1.5597072
7831,-2.1041682
7832,-2.0733533
7833,-2.8384922
7834,-3.477038
7835,-3.8212602
7836,-3.6243956
7837,-3.5488746
7838,-3.4775217
7839,-3.3907127
7840,-3.2971673
7841,-3.2039132
7842,-3.1132615
7843,-3.0231884
7844,-2.9269903
7845,-2.8102696
7846,-2.640402
7847,-2.320933
7848,-1.9092578
7849,-1.9748435
7850,-0.6421455
7851,-0.8691809
7852,-0.9855906
7853,-1.276209
7854,-1.6184803
7855,-1.6755482
7856,-2.097492
7857,-2.166676
7858,-2.8854246
7859,-3.581274
7860,-3.8400307
7861,-3.635465
7862,-3.5521352
7863,-3.4797375
7864,-3.3943112
7865,-3.3026373
7866,-3.2111628
7867,-3.122049
7868,-3.033243
7869,-2.9380143
7870,-2.8218763
7871,-2.65194
7872,-2.3307893
7873,-1.9154046
7874,-1.9819107
7875,-0.6192436
7876,-0.85792184
7877,-0.98202133
7878,-1.2210709
7879,-1.603022
7880,-1.7235962
7881,-2.078875
7882,-2.219787
7883,-2.9027865
7884,-3.5827987
7885,-3.8289287
7886,-3.6303031
7887,-3.5417097
7888,-3.4676979
7889,-3.3821046
7890,-3.29056
7891,-3.199269
7892,-3.1103723
7893,-3.0218365
7894,-2.926946
7895,-2.811223
7896,-2.6418235
7897,-2.3216825
7898,-1.907623
7899,-1.9739791
7900,-0.59671974
7901,-0.84471107
7902,-0.9751005
7903,-1.0715781
7904,-1.5861986
7905,-1.7480004
7906,-2.0676982
7907,-2.2608545
7908,-2.922256
7909,-3.5964155
7910,-3.82505
7911,-3.6321614
7912,-3.5388978
7913,-3.463538
7914,-3.37807
7915,-3.2869024
7916,-3.1959555
7917,-3.1073458
7918,-3.019069
7919,-2.9244304
7920,-2.8089345
7921,-2.639676
7922,-2.3193958
7923,-1.9043223
7924,-1.9707788
7925,-0.5871005
7926,-0.83657527
7927,-0.96884453
7928,-1.0600408
7929,-1.5778869
7930,-1.7704461
7931,-2.0733707
7932,-2.3065534
7933,-2.959864
7934,-3.6724164
7935,-3.8470404
7936,-3.6484852
7937,-3.5488765
7938,-3.4724925
7939,-3.3883364
7940,-3.2989762
7941,-3.2097375
7942,-3.1225765
7943,-3.0354517
7944,-2.9416368
7945,-2.8265455
7946,-2.656968
7947,-2.3343673
7948,-1.9138808
7949,-1.9812988
7950,-0.6167044
7951,-0.8576498
7952,-0.9847938
7953,-1.07109
7954,-1.5604337
7955,-1.7958802
7956,-2.0866768
7957,-2.3480732
7958,-2.9950106
7959,-3.7652411
7960,-3.8739731
7961,-3.6587427
7962,-3.5505512
7963,-3.4730504
7964,-3.3909903
7965,-3.3046618
7966,-3.2185292
7967,-3.1341846
7968,-3.0494118
7969,-2.957394
7970,-2.8434637
7971,-2.6742136
7972,-2.3502963
7973,-1.9262656
7974,-1.994817
7975,-0.70751876
7976,-0.8960928
7977,-0.9860048
7978,-1.054661
7979,-1.4727567
7980,-1.7738057
7981,-2.0758295
7982,-2.3729007
7983,-3.048896
7984,-4.016189
7985,-3.9656212
7986,-3.7035096
7987,-3.586094
7988,-3.5122917
7989,-3.4372547
7990,-3.3574264
7991,-3.276035
7992,-3.1944017
7993,-3.1103995
7994,-3.017412
7995,-2.9008496
7996,-2.7268484
7997,-2.3933675
7998,-1.9548746
7999,-2.0253165
8000,-0.8170203
8001,-0.93884194
8002,-0.9740385
8003,-1.0068825
8004,-1.3196012
8005,-1.6490018
8006,-1.9783385
8007,-2.3262975
8008,-3.062213
8009,-4.2338853
8010,-4.0592227
8011,-3.7608593
8012,-3.6405942
8013,-3.5744143
8014,-3.5081675
8015,-3.434755
8016,-3.3564765
8017,-3.274752
8018,-3.18795
8019,-3.0900025
8020,-2.9666045
8021,-2.7834036
8022,-2.435171
8023,-1.9773303
8024,-2.0493462
8025,-0.86931825
8026,-0.96152055
8027,-0.9691031
8028,-0.97851765
8029,-1.209589
8030,-1.5333256
8031,-1.8789934
8032,-2.263851
8033,-3.037604
8034,-4.2503223
8035,-4.0702286
8036,-3.7645323
8037,-3.6434915
8038,-3.583191
8039,-3.52459
8040,-3.4578323
8041,-3.3841047
8042,-3.3045397
8043,-3.2176535
8044,-3.117645
8045,-2.9902985
8046,-2.800811
8047,-2.4420114
8048,-1.9722642
8049,-2.0454643
8050,-0.87352693
8051,-0.94934714
8052,-0.9421451
8053,-0.9357455
8054,-1.1146815
8055,-1.4230701
8056,-1.7891675
8057,-2.2149713
8058,-3.0345857
8059,-4.2545085
8060,-4.079568
8061,-3.7756515
8062,-3.6554406
8063,-3.6012127
8064,-3.5509381
8065,-3.4921596
8066,-3.4247687
8067,-3.349375
8068,-3.2644112
8069,-3.164139
8070,-3.0342247
8071,-2.8390267
8072,-2.4680102
8073,-1.9814557
8074,-2.0566828
8075,-0.84504104
8076,-0.9173901
8077,-0.9070902
8078,-0.89174116
8079,-1.0289744
8080,-1.3339863
8081,-1.7216489
8082,-2.1914706
8083,-3.0596578
8084,-4.28145
8085,-4.1043096
8086,-3.8055599
8087,-3.6868024
8088,-3.6376202
8089,-3.5947607
8090,-3.5436366
8091,-3.482919
8092,-3.412605
8093,-3.3308551
8094,-3.2317975
8095,-3.1008265
8096,-2.9012482
8097,-2.5180101
8098,-2.0100157
8099,-2.0874112
8100,-0.78893185
8101,-0.8706682
8102,-0.86858916
8103,-0.82980657
8104,-0.95507705
8105,-1.2784463
8106,-1.6870054
8107,-2.192308
8108,-3.0828025
8109,-4.2299814
8110,-4.0847826
8111,-3.8036764
8112,-3.688039
8113,-3.6433618
8114,-3.6075757
8115,-3.5646503
8116,-3.512149
8117,-3.4492693
8118,-3.3735914
8119,-3.2788293
8120,-3.1499403
8121,-2.949198
8122,-2.5575154
8123,-2.0315282
8124,-2.1105907
8125,-0.7332516
8126,-0.82837474
8127,-0.8357346
8128,-0.71725345
8129,-0.9036021
8130,-1.2408139
8131,-1.6700467
8132,-2.2103608
8133,-3.1223342
8134,-4.225231
8135,-4.0914993
8136,-3.823273
8137,-3.7103345
8138,-3.6689265
8139,-3.6385152
8140,-3.6019924
8141,-3.5560627
8142,-3.499339
8143,-3.4289324
8144,-3.338162
8145,-3.211552
8146,-3.0103853
8147,-2.6113427
8148,-2.0658169
8149,-2.1462197
8150,-0.69461274
8151,-0.8093847
8152,-0.6912477
8153,-0.6942272
8154,-0.8797115
8155,-1.2192361
8156,-1.6623124
8157,-2.2350433
8158,-3.1720788
8159,-4.2740107
8160,-4.142374
8161,-3.8817985
8162,-3.769891
8163,-3.7287526
8164,-3.6994884
8165,-3.6644304
8166,-3.6198895
8167,-3.5643222
8168,-3.4946964
8169,-3.4041212
8170,-3.2767804
8171,-3.0730917
8172,-2.6657574
8173,-2.099438
8174,-2.1800091
8175,-0.68372357
8176,-0.6681048
8177,-0.6856886
8178,-0.7244301
8179,-0.92838514
8180,-1.279561
8181,-1.735084
8182,-2.3239543
8183,-3.2449274
8184,-4.2742186
8185,-4.157074
8186,-3.9131198
8187,-3.8060582
8188,-3.7675986
8189,-3.7419355
8190,-3.7111301
8191,-3.6710079
8192,-3.619721
8193,-3.553952
8194,-3.4664698
8195,-3.3409908
8196,-3.1369069
8197,-2.7227142
8198,-2.1366634
8199,-2.218074
8200,-0.6340704
8201,-0.59118545
8202,-0.64474106
8203,-0.7197026
8204,-0.9401196
8205,-1.3038172
8206,-1.7719989
8207,-2.373928
8208,-3.281431
8209,-4.2580695
8210,-4.1703305
8211,-3.939041
8212,-3.8310726
8213,-3.7899835
8214,-3.7621615
8215,-3.7293332
8216,-3.6870828
8217,-3.6335654
8218,-3.565529
8219,-3.475766
8220,-3.3479223
8221,-3.1410964
8222,-2.7225554
8223,-2.1279302
8224,-2.2084336
8225,-0.34204108
8226,-0.4219884
8227,-0.51148224
8228,-0.6070305
8229,-0.8319901
8230,-1.2029648
8231,-1.6862915
8232,-2.3098316
8233,-3.2327056
8234,-4.208532
8235,-4.182621
8236,-3.963415
8237,-3.8463123
8238,-3.7938673
8239,-3.7540433
8240,-3.7082787
8241,-3.6524427
8242,-3.5852954
8243,-3.5042608
8244,-3.4027574
8245,-3.2650013
8246,-3.050925
8247,-2.630867
8248,-2.0431755
8249,-2.1194994
8250,0.058424234
8251,-0.11169468
8252,-0.22366518
8253,-0.32698327
8254,-0.5487047
8255,-0.9244236
8256,-1.428593
8257,-2.0887964
8258,-3.055594
8259,-4.0499434
8260,-4.1348443
8261,-3.9538553
8262,-3.8338375
8263,-3.770256
8264,-3.716529
8265,-3.65517
8266,-3.583052
8267,-3.499899
8268,-3.4040222
8269,-3.2896526
8270,-3.1418083
8271,-2.9217784
8272,-2.504999
8273,-1.9337957
8274,-2.005161
8275,0.24321121
8276,-0.49090388
8277,0.19294813
8278,-0.11965367
8279,-0.33980122
8280,-0.7125077
8281,-1.216395
8282,-1.8793873
8283,-2.8454258
8284,-3.8354728
8285,-4.0255594
8286,-3.8975027
8287,-3.7838666
8288,-3.713185
8289,-3.6479104
8290,-3.5730615
8291,-3.48696
8292,-3.3904397
8293,-3.2827704
8294,-3.1590927
8295,-3.0054924
8296,-2.7854264
8297,-2.382538
8298,-1.8427839
8299,-1.9086021
8300,-0.25882542
8301,0.08272931
8302,-0.6026025
8303,-0.022773206
8304,-0.4280159
8305,-0.80805945
8306,-1.2990934
8307,-1.9196717
8308,-2.7921531
8309,-3.6765902
8310,-3.9068496
8311,-3.8123562
8312,-3.7019944
8313,-3.6245215
8314,-3.5505822
8315,-3.4672425
8316,-3.373643
8317,-3.2712963
8318,-3.1600873
8319,-3.0357606
8320,-2.8853438
8321,-2.6747582
8322,-2.2970436
8323,-1.7974901
8324,-1.8583082
8325,0.04265091
8326,-0.43180448
8327,-0.63218695
8328,-0.106069714
8329,-0.55299914
8330,-0.9459777
8331,-1.4195625
8332,-1.9887131
8333,-2.7476766
8334,-3.4746974
8335,-3.7527268
8336,-3.7108886
8337,-3.6117866
8338,-3.529863
8339,-3.44812
8340,-3.3574102
8341,-3.2583025
8342,-3.1529849
8343,-3.0416396
8344,-2.92021
8345,-2.7763064
8346,-2.5779936
8347,-2.2269552
8348,-1.7664772
8349,-1.822615
8350,-0.25504184
8351,-0.53618944
8352,-0.10973725
8353,-0.66449136
8354,-0.50421643
8355,-0.9877142
8356,-1.4473147
8357,-1.9875382
8358,-2.6799414
8359,-3.3062344
8360,-3.6265895
8361,-3.6347392
8362,-3.5500414
8363,-3.467641
8364,-3.3817923
8365,-3.286775
8366,-3.1842794
8367,-3.076915
8368,-2.9650242
8369,-2.8446712
8370,-2.703832
8371,-2.5118792
8372,-2.1759613
8373,-1.7396045
8374,-1.7927474
8375,-0.70765936
8376,-0.7503065
8377,-0.906551
8378,-0.9553095
8379,-1.2573823
8380,-1.620073
8381,-1.9675163
8382,-2.3783996
8383,-2.937537
8384,-3.473178
8385,-3.7424242
8386,-3.7316515
8387,-3.6289012
8388,-3.5267057
8389,-3.424841
8390,-3.320216
8391,-3.2154548
8392,-3.1127274
8393,-3.0107868
8394,-2.903659
8395,-2.777558
8396,-2.6007516
8397,-2.2794096
8398,-1.8496207
8399,-1.9108186
8400,-0.6970048
8401,-0.8715768
8402,-0.9283217
8403,-0.96551204
8404,-1.065433
8405,-1.6535007
8406,-1.9520639
8407,-2.3511167
8408,-2.8824198
8409,-3.3799489
8410,-3.669976
8411,-3.6874297
8412,-3.5945544
8413,-3.4931448
8414,-3.3897483
8415,-3.2832205
8416,-3.176644
8417,-3.0723267
8418,-2.969105
8419,-2.8611004
8420,-2.7347007
8421,-2.558697
8422,-2.2416508
8423,-1.821472
8424,-1.8811828
8425,-0.68133324
8426,-0.87086403
8427,-0.89913666
8428,-1.0536706
8429,-1.3157085
8430,-1.6639594
8431,-1.387427
8432,-2.5427926
8433,-2.9070528
8434,-3.3983033
8435,-3.675682
8436,-3.686437
8437,-3.5887249
8438,-3.483864
8439,-3.379308
8440,-3.2732067
8441,-3.1677635
8442,-3.064771
8443,-2.9628232
8444,-2.8559363
8445,-2.7304533
8446,-2.5551527
8447,-2.2387202
8448,-1.8192276
8449,-1.8792249
8450,-0.6564233
8451,-0.8601707
8452,-0.95662
8453,-1.1205671
8454,-1.0981914
8455,-1.7945292
8456,-1.5891509
8457,-2.643408
8458,-3.0084906
8459,-3.5081947
8460,-3.747112
8461,-3.7235382
8462,-3.6097844
8463,-3.4990163
8464,-3.394478
8465,-3.2913413
8466,-3.18986
8467,-3.0908363
8468,-2.992399
8469,-2.8883111
8470,-2.7646713
8471,-2.5896997
8472,-2.2699301
8473,-1.8420854
8474,-1.9040703
8475,-0.6308992
8476,-0.8464619
8477,-0.97616637
8478,-1.0684432
8479,-1.1056529
8480,-1.8743231
8481,-1.8816329
8482,-2.7165596
8483,-3.088212
8484,-3.5866134
8485,-3.797118
8486,-3.7501333
8487,-3.6260078
8488,-3.5118186
8489,-3.4080672
8490,-3.3077881
8491,-3.209778
8492,-3.1141067
8493,-3.0185826
8494,-2.916799
8495,-2.794668
8496,-2.6199412
8497,-2.2973099
8498,-1.8622509
8499,-1.9259768
8500,-0.6157354
8501,-0.83548725
8502,-0.9343442
8503,-0.9990424
8504,-1.0939215
8505,-1.8594648
8506,-1.9647266
8507,-2.7011309
8508,-3.0886657
8509,-3.573762
8510,-3.785959
8511,-3.7440565
8512,-3.6216502
8513,-3.5074599
8514,-3.4038806
8515,-3.3040535
8516,-3.2064605
8517,-3.1110141
8518,-3.0155175
8519,-2.913594
8520,-2.791166
8521,-2.6159313
8522,-2.2923825
8523,-1.855873
8524,-1.9197193
8525,-0.63502276
8526,-0.84505594
8527,-0.92922366
8528,-0.98109686
8529,-1.0724751
8530,-1.761962
8531,-1.9578942
8532,-2.6107247
8533,-3.0175972
8534,-3.4852207
8535,-3.7218907
8536,-3.7065046
8537,-3.5949337
8538,-3.4835036
8539,-3.3798697
8540,-3.2788904
8541,-3.1795738
8542,-3.0820866
8543,-2.98444
8544,-2.88045
8545,-2.75623
8546,-2.579862
8547,-2.257416
8548,-1.8257282
8549,-1.8883253
8550,-0.69874597
8551,-0.8843645
8552,-0.94619334
8553,-0.98219514
8554,-1.283048
8555,-1.6030885
8556,-1.392352
8557,-2.5843413
8558,-2.938187
8559,-3.389177
8560,-3.647788
8561,-3.6585968
8562,-3.558823
8563,-3.451842
8564,-3.349972
8565,-3.2495663
8566,-3.1501217
8567,-3.0519917
8568,-2.9533126
8569,-2.848044
8570,-2.7224941
8571,-2.545222
8572,-2.2244885
8573,-1.7998868
8574,-1.8614665
8575,-0.770895
8576,-0.90481925
8577,-0.93017745
8578,-0.9589217
8579,-1.1706175
8580,-1.4058317
8581,-1.3585565
8582,-2.6387427
8583,-2.9863398
8584,-3.4546096
8585,-3.69336
8586,-3.6838427
8587,-3.5793574
8588,-3.477545
8589,-3.3844376
8590,-3.292671
8591,-3.1999333
8592,-3.1058872
8593,-3.0085497
8594,-2.901939
8595,-2.7722082
8596,-2.586954
8597,-2.250912
8598,-1.8075318
8599,-1.8719379
8600,-0.7842933
8601,-0.8722428
8602,-0.86392856
8603,-0.80930126
8604,-0.98773396
8605,-1.1923995
8606,-1.2604705
8607,-2.8219
8608,-3.1417224
8609,-3.643649
8610,-3.8363843
8611,-3.7838838
8612,-3.6704068
8613,-3.577869
8614,-3.5004718
8615,-3.4246166
8616,-3.3448262
8617,-3.2594054
8618,-3.1659858
8619,-3.0584655
8620,-2.9223483
8621,-2.7224762
8622,-2.3527505
8623,-1.8590299
8624,-1.9300284
8625,-0.69467556
8626,-0.7686403
8627,-0.6666675
8628,-0.6325256
8629,-0.7779982
8630,-0.97829723
8631,-1.1132793
8632,-2.937869
8633,-3.2569964
8634,-3.7688396
8635,-3.9325614
8636,-3.8654475
8637,-3.7578685
8638,-3.6789799
8639,-3.6175592
8640,-3.5573895
8641,-3.491408
8642,-3.4169405
8643,-3.3309968
8644,-3.2269676
8645,-3.0894413
8646,-2.8803594
8647,-2.4816368
8648,-1.934091
8649,-2.0110343
8650,-0.51369584
8651,-0.51497614
8652,-0.39173985
8653,-0.40779737
8654,-0.5548557
8655,-0.76731277
8656,-0.9433714
8657,-2.9281456
8658,-3.2878056
8659,-3.8113616
8660,-3.9697912
8661,-3.9054353
8662,-3.8061697
8663,-3.736237
8664,-3.6842754
8665,-3.6340902
8666,-3.5783417
8667,-3.5138724
8668,-3.4370248
8669,-3.3404424
8670,-3.2078068
8671,-2.999097
8672,-2.5880811
8673,-2.00505
8674,-2.0857954
8675,-0.07290682
8676,-0.060354203
8677,-0.0654566
8678,-0.14728922
8679,-0.32975966
8680,-0.57637775
8681,-0.7950156
8682,-2.8253515
8683,-3.257106
8684,-3.7851374
8685,-3.9555275
8686,-3.907413
8687,-3.8177412
8688,-3.753007
8689,-3.705488
8690,-3.660412
8691,-3.6108634
8692,-3.553642
8693,-3.4846525
8694,-3.3958628
8695,-3.2701852
8696,-3.0664
8697,-2.6539295
8698,-2.053701
8699,-2.1368139
8700,0.52475476
8701,0.45313588
8702,0.37599805
8703,0.24374637
8704,0.023859322
8705,-0.26355386
8706,-0.54917747
8707,-2.4811456
8708,-3.0865147
8709,-3.7076018
8710,-3.9566047
8711,-3.953582
8712,-3.8775449
8713,-3.8120186
8714,-3.7585337
8715,-3.7055585
8716,-3.6476228
8717,-3.5824478
8718,-3.5064232
8719,-3.411576
8720,-3.2805188
